type,term_start,term_end,state,district,party,class,address,office,state_rank,bioguide_id,birthdate,gender,first_name,last_name
rep,1991-01-03,1993-01-03,NY,7.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,1993-01-05,1995-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,1995-01-04,1997-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,1997-01-07,1999-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,1999-01-06,2001-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2001-01-03,2003-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2003-01-07,2005-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2005-01-04,2007-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2007-01-04,2009-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2009-01-06,2011-01-03,NY,5.0,Democrat,,,,,A000022,1942-11-19,M,Gary,Ackerman
rep,2011-01-05,2013-01-03,NY,5.0,Democrat,,2111 Rayburn HOB; Washington DC 20515-3205,2111 Rayburn House Office Building,,A000022,1942-11-19,M,Gary,Ackerman
rep,2011-01-05,2013-01-03,FL,24.0,Republican,,216 Cannon HOB; Washington DC 20515-0924,216 Cannon House Office Building,,A000366,1956-12-14,F,Sandy,Adams
rep,2001-01-03,2003-01-03,MO,2.0,Republican,,,,,A000358,1947-07-05,M,W.,Akin
rep,2003-01-07,2005-01-03,MO,2.0,Republican,,,,,A000358,1947-07-05,M,W.,Akin
rep,2005-01-04,2007-01-03,MO,2.0,Republican,,,,,A000358,1947-07-05,M,W.,Akin
rep,2007-01-04,2009-01-03,MO,2.0,Republican,,,,,A000358,1947-07-05,M,W.,Akin
rep,2009-01-06,2011-01-03,MO,2.0,Republican,,,,,A000358,1947-07-05,M,W.,Akin
rep,2011-01-05,2013-01-03,MO,2.0,Republican,,117 Cannon HOB; Washington DC 20515-2502,117 Cannon House Office Building,,A000358,1947-07-05,M,W.,Akin
rep,2007-01-04,2009-01-03,PA,4.0,Democrat,,,,,A000362,1968-03-07,M,Jason,Altmire
rep,2009-01-06,2011-01-03,PA,4.0,Democrat,,,,,A000362,1968-03-07,M,Jason,Altmire
rep,2011-01-05,2013-01-03,PA,4.0,Democrat,,332 Cannon HOB; Washington DC 20515-3804,332 Cannon House Office Building,,A000362,1968-03-07,M,Jason,Altmire
rep,2009-01-06,2011-01-03,OH,7.0,Republican,,,,,A000365,1958-10-12,M,Steve,Austria
rep,2011-01-05,2013-01-03,OH,7.0,Republican,,439 Cannon HOB; Washington DC 20515-3507,439 Cannon House Office Building,,A000365,1958-10-12,M,Steve,Austria
rep,1999-11-06,2001-01-03,CA,42.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2001-01-03,2003-01-03,CA,42.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2003-01-07,2005-01-03,CA,43.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2005-01-04,2007-01-03,CA,43.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2007-01-04,2009-01-03,CA,43.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2009-01-06,2011-01-03,CA,43.0,Democrat,,,,,B001234,1947-01-23,M,Joe,Baca
rep,2011-01-05,2013-01-03,CA,43.0,Democrat,,2366 Rayburn HOB; Washington DC 20515-0543,2366 Rayburn House Office Building,,B001234,1947-01-23,M,Joe,Baca
rep,1993-01-05,1995-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,1995-01-04,1997-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,1997-01-07,1999-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,1999-01-06,2001-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2001-01-03,2003-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2003-01-07,2005-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2005-01-04,2007-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2007-01-04,2009-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2009-01-06,2011-01-03,MD,6.0,Republican,,,,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,2011-01-05,2013-01-03,MD,6.0,Republican,,2412 Rayburn HOB; Washington DC 20515-2006,2412 Rayburn House Office Building,,B000208,1926-06-03,M,Roscoe,Bartlett
rep,1995-01-04,1997-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,1997-01-07,1999-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,1999-01-06,2001-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,2001-01-03,2003-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,2003-01-07,2005-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,2005-01-04,2007-01-03,NH,2.0,Republican,,,,,B000220,1952-01-08,M,Charles,Bass
rep,2011-01-05,2013-01-03,NH,2.0,Republican,,2350 Rayburn HOB; Washington DC 20515-2902,2350 Rayburn House Office Building,,B000220,1952-01-08,M,Charles,Bass
rep,2011-01-05,2013-01-03,ND,0.0,Republican,,323 Cannon HOB; Washington DC 20515-3401,323 Cannon House Office Building,,B001272,1959-08-16,M,Rick,Berg
rep,1999-01-06,2001-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2001-01-03,2003-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2003-01-07,2005-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2005-01-04,2007-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2007-01-04,2009-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2009-01-06,2011-01-03,NV,1.0,Democrat,,,,,B001231,1951-01-20,F,Shelley,Berkley
rep,2011-01-05,2013-01-03,NV,1.0,Democrat,,405 Cannon HOB; Washington DC 20515-2801,405 Cannon House Office Building,,B001231,1951-01-20,F,Shelley,Berkley
rep,1983-01-03,1985-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1985-01-03,1987-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1987-01-06,1989-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1989-01-03,1991-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1991-01-03,1993-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1993-01-05,1995-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1995-01-04,1997-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1997-01-07,1999-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,1999-01-06,2001-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2001-01-03,2003-01-03,CA,26.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2003-01-07,2005-01-03,CA,28.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2005-01-04,2007-01-03,CA,28.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2007-01-04,2009-01-03,CA,28.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2009-01-06,2011-01-03,CA,28.0,Democrat,,,,,B000410,1941-04-15,M,Howard,Berman
rep,2011-01-05,2013-01-03,CA,28.0,Democrat,,2221 Rayburn HOB; Washington DC 20515-0528,2221 Rayburn House Office Building,,B000410,1941-04-15,M,Howard,Berman
rep,1999-01-06,2001-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2001-01-03,2003-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2003-01-07,2005-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2005-01-04,2007-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2007-01-04,2009-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2009-01-06,2011-01-03,IL,13.0,Republican,,,,,B001232,1937-08-15,F,Judy,Biggert
rep,2011-01-05,2013-01-03,IL,13.0,Republican,,2113 Rayburn HOB; Washington DC 20515-1313,2113 Rayburn House Office Building,,B001232,1937-08-15,F,Judy,Biggert
rep,1995-01-04,1997-01-03,CA,49.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,1997-01-07,1999-01-03,CA,49.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,1999-01-06,2001-01-03,CA,49.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,2006-06-13,2007-01-03,CA,50.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,2007-01-04,2009-01-03,CA,50.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,2009-01-06,2011-01-03,CA,50.0,Republican,,,,,B000461,1951-01-28,M,Brian,Bilbray
rep,2011-01-05,2013-01-03,CA,50.0,Republican,,2410 Rayburn HOB; Washington DC 20515-0550,2410 Rayburn House Office Building,,B000461,1951-01-28,M,Brian,Bilbray
rep,1998-04-07,1999-01-03,CA,44.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,1999-01-06,2001-01-03,CA,44.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2001-01-03,2003-01-03,CA,44.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2003-01-07,2005-01-03,CA,45.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2005-01-04,2007-01-03,CA,45.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2007-01-04,2009-01-03,CA,45.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2009-01-06,2011-01-03,CA,45.0,Republican,,,,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2011-01-05,2013-01-03,CA,45.0,Republican,,104 Cannon HOB; Washington DC 20515-0545,104 Cannon House Office Building,,B001228,1961-10-24,F,Mary,Bono Mack
rep,2005-01-04,2007-01-03,OK,2.0,Democrat,,,,,B001254,1973-08-02,M,Dan,Boren
rep,2007-01-04,2009-01-03,OK,2.0,Democrat,,,,,B001254,1973-08-02,M,Dan,Boren
rep,2009-01-06,2011-01-03,OK,2.0,Democrat,,,,,B001254,1973-08-02,M,Dan,Boren
rep,2011-01-05,2013-01-03,OK,2.0,Democrat,,2447 Rayburn HOB; Washington DC 20515-3602,2447 Rayburn House Office Building,,B001254,1973-08-02,M,Dan,Boren
rep,1997-01-07,1999-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,1999-01-06,2001-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2001-01-03,2003-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2003-01-07,2005-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2005-01-04,2007-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2007-01-04,2009-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2009-01-06,2011-01-03,IA,3.0,Democrat,,,,,B000652,1934-01-10,M,Leonard,Boswell
rep,2011-01-05,2013-01-03,IA,3.0,Democrat,,1026 Longworth HOB; Washington DC 20515-1503,1026 Longworth House Office Building,,B000652,1934-01-10,M,Leonard,Boswell
rep,2011-01-05,2013-01-03,NY,25.0,Republican,,1630 Longworth HOB; Washington DC 20515-3225,1630 Longworth House Office Building,,B001276,1951-05-08,F,Ann Marie,Buerkle
rep,1983-01-03,1985-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1985-01-03,1987-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1987-01-06,1989-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1989-01-03,1991-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1991-01-03,1993-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1993-01-05,1995-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1995-01-04,1997-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1997-01-07,1999-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,1999-01-06,2001-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2001-01-03,2003-01-03,IN,6.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2003-01-07,2005-01-03,IN,5.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2005-01-04,2007-01-03,IN,5.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2007-01-04,2009-01-03,IN,5.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2009-01-06,2011-01-03,IN,5.0,Republican,,,,,B001149,1938-06-21,M,Dan,Burton
rep,2011-01-05,2013-01-03,IN,5.0,Republican,,2308 Rayburn HOB; Washington DC 20515-1405,2308 Rayburn House Office Building,,B001149,1938-06-21,M,Dan,Burton
rep,2011-01-05,2013-01-03,TX,23.0,Republican,,1339 Longworth HOB; Washington DC 20515-4323,1339 Longworth House Office Building,,C001082,1949-07-30,M,Francisco,Canseco
rep,2005-01-04,2007-01-03,MO,3.0,Democrat,,,,,C001060,1958-07-10,M,Russ,Carnahan
rep,2007-01-04,2009-01-03,MO,3.0,Democrat,,,,,C001060,1958-07-10,M,Russ,Carnahan
rep,2009-01-06,2011-01-03,MO,3.0,Democrat,,,,,C001060,1958-07-10,M,Russ,Carnahan
rep,2011-01-05,2013-01-03,MO,3.0,Democrat,,1710 Longworth HOB; Washington DC 20515-2503,1710 Longworth House Office Building,,C001060,1958-07-10,M,Russ,Carnahan
rep,2004-02-17,2005-01-03,KY,6.0,Democrat,,,,,C001058,1959-09-12,M,Ben,Chandler
rep,2005-01-04,2007-01-03,KY,6.0,Democrat,,,,,C001058,1959-09-12,M,Ben,Chandler
rep,2007-01-04,2009-01-03,KY,6.0,Democrat,,,,,C001058,1959-09-12,M,Ben,Chandler
rep,2009-01-06,2011-01-03,KY,6.0,Democrat,,,,,C001058,1959-09-12,M,Ben,Chandler
rep,2011-01-05,2013-01-03,KY,6.0,Democrat,,1504 Longworth HOB; Washington DC 20515-1706,1504 Longworth House Office Building,,C001058,1959-09-12,M,Ben,Chandler
rep,2011-01-05,2013-01-03,MI,13.0,Democrat,,1319 Longworth HOB; Washington DC 20515-2213,1319 Longworth House Office Building,,C001085,1957-03-02,M,Hansen,Clarke
rep,1988-08-09,1989-01-03,IL,21.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1989-01-03,1991-01-03,IL,21.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1991-01-03,1993-01-03,IL,21.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1993-01-05,1995-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1995-01-04,1997-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1997-01-07,1999-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,1999-01-06,2001-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2001-01-03,2003-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2003-01-07,2005-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2005-01-04,2007-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2007-01-04,2009-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2009-01-06,2011-01-03,IL,12.0,Democrat,,,,,C000794,1949-09-25,M,Jerry,Costello
rep,2011-01-05,2013-01-03,IL,12.0,Democrat,,2408 Rayburn HOB; Washington DC 20515-1312,2408 Rayburn House Office Building,,C000794,1949-09-25,M,Jerry,Costello
rep,2011-01-05,2013-01-03,MN,8.0,Republican,,508 Cannon HOB; Washington DC 20515-2308,508 Cannon House Office Building,,C001086,1959-12-29,M,Chip,Cravaack
rep,2010-05-20,2011-01-03,PA,12.0,Democrat,,,,,C001081,1962-01-05,M,Mark,Critz
rep,2011-01-05,2013-01-03,PA,12.0,Democrat,,1022 Longworth HOB; Washington DC 20515-3812,1022 Longworth House Office Building,,C001081,1962-01-05,M,Mark,Critz
rep,1977-01-04,1979-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1979-01-15,1981-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1981-01-05,1983-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1983-01-03,1985-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1985-01-03,1987-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1987-01-06,1989-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1989-01-03,1991-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1991-01-03,1993-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1993-01-05,1995-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1995-01-04,1997-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1997-01-07,1999-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,1999-01-06,2001-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2001-01-03,2003-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2003-01-07,2005-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2005-01-04,2007-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2007-01-04,2009-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2009-01-06,2011-01-03,WA,6.0,Democrat,,,,,D000327,1940-12-16,M,Norman,Dicks
rep,2011-01-05,2013-01-03,WA,6.0,Democrat,,2467 Rayburn HOB; Washington DC 20515-4706,2467 Rayburn House Office Building,,D000327,1940-12-16,M,Norman,Dicks
rep,1981-01-05,1983-01-03,CA,35.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1983-01-03,1985-01-03,CA,33.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1985-01-03,1987-01-03,CA,33.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1987-01-06,1989-01-03,CA,33.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1989-01-03,1991-01-03,CA,33.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1991-01-03,1993-01-03,CA,33.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1993-01-05,1995-01-03,CA,28.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1995-01-04,1997-01-03,CA,28.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1997-01-07,1999-01-03,CA,28.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,1999-01-06,2001-01-03,CA,28.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2001-01-03,2003-01-03,CA,28.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2003-01-07,2005-01-03,CA,26.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2005-01-04,2007-01-03,CA,26.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2007-01-04,2009-01-03,CA,26.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2009-01-06,2011-01-03,CA,26.0,Republican,,,,,D000492,1952-07-05,M,David,Dreier
rep,2011-01-05,2013-01-03,CA,26.0,Republican,,233 Cannon HOB; Washington DC 20515-0526,233 Cannon House Office Building,,D000492,1952-07-05,M,David,Dreier
rep,1981-01-05,1983-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1983-01-03,1985-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1985-01-03,1987-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1987-01-06,1989-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1989-01-03,1991-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1991-01-03,1993-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1993-01-05,1995-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1995-01-04,1997-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1997-01-07,1999-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,1999-01-06,2001-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2001-01-03,2003-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2003-01-07,2005-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2005-01-04,2007-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2007-01-04,2009-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2009-01-06,2011-01-03,MA,4.0,Democrat,,,,,F000339,1940-03-31,M,Barney,Frank
rep,2011-01-05,2013-01-03,MA,4.0,Democrat,,2252 Rayburn HOB; Washington DC 20515-2104,2252 Rayburn House Office Building,,F000339,1940-03-31,M,Barney,Frank
rep,1987-01-06,1989-01-03,CA,21.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1989-01-03,1991-01-03,CA,21.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1991-01-03,1993-01-03,CA,21.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1993-01-05,1995-01-03,CA,23.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1995-01-04,1997-01-03,CA,23.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1997-01-07,1999-01-03,CA,23.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,1999-01-06,2001-01-03,CA,23.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2001-01-03,2003-01-03,CA,23.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2003-01-07,2005-01-03,CA,24.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2005-01-04,2007-01-03,CA,24.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2007-01-04,2009-01-03,CA,24.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2009-01-06,2011-01-03,CA,24.0,Republican,,,,,G000021,1944-03-07,M,Elton,Gallegly
rep,2011-01-05,2013-01-03,CA,24.0,Republican,,2309 Rayburn HOB; Washington DC 20515-0524,2309 Rayburn House Office Building,,G000021,1944-03-07,M,Elton,Gallegly
rep,1999-01-06,2001-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2001-01-03,2003-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2003-01-07,2005-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2005-01-04,2007-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2007-01-04,2009-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2009-01-06,2011-01-03,TX,20.0,Democrat,,,,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2011-01-05,2013-01-03,TX,20.0,Democrat,,1436 Longworth HOB; Washington DC 20515-4320,1436 Longworth House Office Building,,G000544,1945-05-05,M,Charles,Gonzalez
rep,2011-01-05,2013-01-03,NY,19.0,Republican,,1440 Longworth HOB; Washington DC 20515-3219,1440 Longworth House Office Building,,H001054,1959-12-14,F,Nan,Hayworth
rep,1987-01-06,1989-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1989-01-03,1991-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1991-01-03,1993-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1993-01-05,1995-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1995-01-04,1997-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1997-01-07,1999-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,1999-01-06,2001-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2001-01-03,2003-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2003-01-07,2005-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2005-01-04,2007-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2007-01-04,2009-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2009-01-06,2011-01-03,CA,2.0,Republican,,,,,H000528,1945-05-20,M,Walter,Herger
rep,2011-01-05,2013-01-03,CA,2.0,Republican,,242 Cannon HOB; Washington DC 20515-0502,242 Cannon House Office Building,,H000528,1945-05-20,M,Walter,Herger
rep,1993-01-05,1995-01-03,NY,26.0,Democrat,,,,,H000627,1938-10-27,M,Maurice,Hinchey
rep,1995-01-04,1997-01-03,NY,26.0,Democrat,,,,,H000627,1938-10-27,M,Maurice,Hinchey
rep,1997-01-07,1999-01-03,NY,26.0,Democrat,,,,,H000627,1938-10-27,M,Maurice,Hinchey
rep,1999-01-06,2001-01-03,NY,26.0,Democrat,,,,,H000627,1938-10-27,M,Maurice,Hinchey
